pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FS,2026-08-24,83.9,2.04,6.17,"Matsui, Yuki",669707,673513,field_out,hit_into_play,,,,,8.0,Jared Triolo flies out to left fielder Dustin Harris.,R,R,L,SD,PIT,X,7.0,fly_ball,1,2,2026,0.65,1.0,0.2754665189918731,2.0310961444735858,,,,1,7,Top,102.58,97.33,,,,,-5.24490717364648,-121.99590872073792,-4.88506727923037,7.486704046950774,24.17720857841656,-21.409931490011605,3.342872375,1.687057087,261.0,77.8,41.0,82.8,1342.0,5.6,823260,666023,664034,630105,592518,593428,687957,701538,665487,54.9,0.06,0.059,0.0,1.0,0.0,0.0,3.0,48,4,Split-Finger,1,2,2,1,2,1,2,1,Standard,Standard,125.0,0.013,-0.182,72.1,8.2,,0.083,0.182,88.0,-1,1,0.338,0.662,30,28,31,28,1,2,1.0,1.0,2.0,1.0,2.24,0.65,-0.65,58.0,10.769901225022172,-11.14181641029075,36.476612161186225,38.534394518438106,39.544549987868315
FS,2026-08-24,83.8,1.94,6.1,"Matsui, Yuki",693304,673513,,swinging_strike,,,,,8.0,,R,R,L,SD,PIT,S,,,0,0,2026,0.63,0.63,-0.17254538953429,1.6328760257757953,,,,2,7,Top,,,,,,,-6.000883559243047,-121.8267532097126,-4.867314385798532,7.4584404900255965,23.860121282914218,-25.158893292434733,3.05062336,1.539566929,,,,82.8,1441.0,5.6,823260,666023,664034,630105,592518,593428,687957,701538,665487,54.85,,,,,,,,49,1,Split-Finger,1,2,2,1,2,1,2,1,Standard,Standard,125.0,0.002,-0.045,69.2,9.4,9.300530076,,0.045,,-1,1,0.351,0.649,30,27,31,27,1,3,1.0,1.0,2.0,1.0,2.62,0.63,-0.63,49.6,37.40967015913549,-43.07596821935442,39.42846711946079,36.32955576085397,53.24868375762264
FS,2026-08-24,83.2,2.25,6.0,"Matsui, Yuki",693304,673513,,ball,,,,,13.0,,R,R,L,SD,PIT,B,,,0,1,2026,0.42,1.18,-0.8140370255440066,0.9952282889407011,,,,2,7,Top,,,,,,,-7.657269520176283,-120.7679142363124,-6.966842490220925,5.640255909006928,24.66576184418023,-19.42841172159966,3.05062336,1.539566929,,,,81.9,1464.0,5.7,823260,666023,664034,630105,592518,593428,687957,701538,665487,54.82,,,,,,,,49,2,Split-Finger,1,2,2,1,2,1,2,1,Standard,Standard,115.0,-0.001,0.03,,,,,-0.03,,-1,1,0.353,0.647,30,27,31,27,1,3,1.0,1.0,2.0,1.0,2.14,0.42,-0.42,52.1,,,,,
FF,2026-08-24,92.2,2.0,6.15,"Matsui, Yuki",693304,673513,,ball,,,,,12.0,,R,R,L,SD,PIT,B,,,1,1,2026,0.46,1.61,0.7456574878879529,3.985294551298451,,,,2,7,Top,,,,,,,-4.112706461689068,-134.1516312889715,-2.9988364169201716,6.426946022349929,30.67318453258919,-12.293759716408609,3.05062336,1.539566929,,,,90.9,2466.0,5.6,823260,666023,664034,630105,592518,593428,687957,701538,665487,54.86,,,,,,,,49,3,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,155.0,-0.002,0.055,,,,,-0.055,,-1,1,0.352,0.648,30,27,31,27,1,3,1.0,1.0,2.0,1.0,1.08,0.46,-0.46,55.5,,,,,
FF,2026-08-24,91.8,1.96,6.11,"Matsui, Yuki",693304,673513,,foul,,,,,6.0,,R,R,L,SD,PIT,S,,,2,1,2026,0.54,1.55,0.3452512183759456,2.031787004073256,,,,2,7,Top,,,,,,,-5.137971139473348,-133.36132365717793,-7.500797145094503,7.578014862560558,30.534748359220934,-12.211080352259447,3.05062336,1.539566929,3.0,79.6,-37.0,90.4,2475.0,5.7,823260,666023,664034,630105,592518,593428,687957,701538,665487,54.85,,,,,,,,49,4,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,154.0,0.003,-0.079,,,,,0.079,88.0,-1,1,0.35,0.65,30,27,31,27,1,3,1.0,1.0,2.0,1.0,1.17,0.54,-0.54,52.1,,,,,
FS,2026-08-24,83.3,2.04,6.06,"Matsui, Yuki",693304,673513,,ball,,,,,13.0,,R,R,L,SD,PIT,B,,,2,2,2026,0.68,-0.01,-0.3971494723042877,0.6437013509886986,,,,2,7,Top,,,,,,,-6.800647791429694,-121.06203269169292,-5.636862346888315,8.027469024036982,23.281203438811637,-31.330589029882027,3.05062336,1.539566929,,,,82.3,1448.0,5.6,823260,666023,664034,630105,592518,593428,687957,701538,665487,54.86,,,,,,,,49,5,Split-Finger,1,2,2,1,2,1,2,1,Standard,Standard,128.0,-0.004,0.082,,,,,-0.082,,-1,1,0.353,0.647,30,27,31,27,1,3,1.0,1.0,2.0,1.0,3.3,0.68,-0.68,54.8,,,,,
SL,2026-08-24,84.0,2.05,6.0,"Matsui, Yuki",693304,673513,walk,ball,,,,,14.0,Nick Gonzales walks.,R,R,L,SD,PIT,B,,,3,2,2026,-0.26,0.35,0.5701826474609405,0.9542676802935324,,,,2,7,Top,,,,,,,-2.806904287359583,-122.35348886294716,-5.69757789540695,-2.093359335555383,22.72184767169497,-27.826089169360877,3.05062336,1.539566929,,,,83.0,2652.0,5.4,823260,666023,664034,630105,592518,593428,687957,701538,665487,55.09,,0.698418,0.7,1.0,0.0,0.0,,49,6,Slider,1,2,2,1,2,1,2,1,Standard,Standard,208.0,-0.011,0.289,,,,,-0.289,,-1,1,0.349,0.651,30,27,31,27,1,3,1.0,1.0,2.0,1.0,2.86,-0.26,0.26,50.6,,,,,
FS,2026-08-24,82.3,2.13,6.04,"Matsui, Yuki",699013,673513,,blocked_ball,,,,,14.0,,R,R,L,SD,PIT,B,,,0,0,2026,0.81,0.38,0.4306129155258587,0.4343534035295877,,,693304.0,2,7,Top,,,,,,,-5.350090712576565,-119.75559866468764,-6.638210699278709,8.814547339332922,21.572244272927996,-27.49808524535047,3.311277887,1.671112205,,,,81.7,1269.0,5.7,823260,666023,664034,630105,592518,593428,687957,701538,665487,54.77,,,,,,,,50,1,Split-Finger,1,2,2,1,2,1,2,1,Standard,Standard,129.0,-0.002,0.038,,,,,-0.038,,-1,1,0.338,0.662,30,22,31,22,1,3,1.0,1.0,2.0,2.0,2.97,0.81,-0.81,49.4,,,,,
FS,2026-08-24,83.9,1.89,5.97,"Matsui, Yuki",699013,673513,,ball,,,,,14.0,,R,R,L,SD,PIT,B,,,1,0,2026,0.94,-0.18,1.1573967461966852,0.7504376200855902,,,693304.0,2,7,Top,,,,,,,-3.519896562653499,-122.08585656308556,-4.9963690944702845,10.09363072434038,23.726492536149863,-33.216469635206636,3.311277887,1.671112205,,,,83.1,1236.0,5.7,823260,666023,664034,630105,592518,593428,687957,701538,665487,54.77,,,,,,,,50,2,Split-Finger,1,2,2,1,2,1,2,1,Standard,Standard,132.0,-0.005,0.056,,,,,-0.056,,-1,1,0.336,0.664,30,22,31,22,1,3,1.0,1.0,2.0,2.0,3.42,0.94,-0.94,49.9,,,,,
SL,2026-08-24,83.7,2.0,6.01,"Matsui, Yuki",699013,673513,,called_strike,,,,,9.0,,R,R,L,SD,PIT,S,,,2,0,2026,-0.44,0.17,0.3463138461173673,2.044146790818464,,,693304.0,2,7,Top,,,,,,,-2.8629674944684713,-121.96837983940806,-2.881376152125773,-3.864141106757491,22.495825517142027,-30.130542168635973,3.311277887,1.671112205,,,,83.0,2702.0,5.6,823260,666023,664034,630105,592518,593428,687957,701538,665487,54.89,,,,,,,,50,3,Slider,1,2,2,1,2,1,2,1,Standard,Standard,222.0,0.005,-0.052,,,,,0.052,,-1,1,0.331,0.669,30,22,31,22,1,3,1.0,1.0,2.0,2.0,3.06,-0.44,0.44,50.9,,,,,
SL,2026-08-24,84.9,1.83,6.02,"Matsui, Yuki",699013,673513,,ball,,,,,13.0,,R,R,L,SD,PIT,B,,,2,1,2026,-0.41,0.24,-0.5282255632192153,1.2265764836470885,,,693304.0,2,7,Top,,,,,,,-4.547620970476659,-123.63275562800284,-5.087498029517914,-3.31486001623166,24.07250796391947,-28.891668295685157,3.311277887,1.671112205,,,,83.8,2721.0,5.5,823260,666023,664034,630105,592518,593428,687957,701538,665487,55.05,,,,,,,,50,4,Slider,1,2,2,1,2,1,2,1,Standard,Standard,190.0,-0.007,0.098,,,,,-0.098,,-1,1,0.336,0.664,30,22,31,22,1,3,1.0,1.0,2.0,2.0,2.91,-0.41,0.41,52.2,,,,,
SL,2026-08-24,83.4,1.85,6.03,"Matsui, Yuki",699013,673513,,called_strike,,,,,11.0,,R,R,L,SD,PIT,S,,,3,1,2026,-0.62,0.03,-0.8310846748907728,2.703192133942682,,,693304.0,2,7,Top,,,,,,,-4.801158694316691,-121.39987703437072,-1.1000356393660018,-5.257003987406051,22.471518145345353,-31.870832178652737,3.311277887,1.671112205,,,,82.7,2690.0,5.7,823260,666023,664034,630105,592518,593428,687957,701538,665487,54.84,,,,,,,,50,5,Slider,1,2,2,1,2,1,2,1,Standard,Standard,236.0,0.006,-0.088,,,,,0.088,,-1,1,0.329,0.671,30,22,31,22,1,3,1.0,1.0,2.0,2.0,3.23,-0.62,0.62,51.0,,,,,
FS,2026-08-24,83.2,2.1,6.01,"Matsui, Yuki",699013,673513,strikeout,swinging_strike,,,,,14.0,Esmerlyn Valdez strikes out swinging.,R,R,L,SD,PIT,S,2.0,,3,2,2026,0.78,0.01,0.2475989576721505,0.8733666039635151,,,693304.0,2,7,Top,,,,,,,-5.708842946750566,-120.98979887748273,-5.016081106197539,8.840288333121059,24.433044946977628,-31.28889458441187,3.311277887,1.671112205,,,,82.5,1092.0,6.0,823260,666023,664034,630105,592518,593428,687957,701538,665487,54.53,,0.0,0.0,1.0,0.0,0.0,,50,6,Split-Finger,1,2,2,1,2,1,2,1,Standard,Standard,119.0,0.029,-0.328,78.8,9.1,2.291448396,,0.328,,-1,1,0.335,0.665,30,22,31,22,1,3,1.0,1.0,2.0,2.0,3.3,0.78,-0.78,49.5,30.35039653517419,-25.757881333822674,40.0931958351776,38.12831620895148,46.89985447981032
FS,2026-08-26,82.4,1.85,6.07,"Matsui, Yuki",669707,673513,,foul,,,,,7.0,,R,R,L,SD,PIT,S,,,0,0,2026,0.92,-0.02,-0.2774410308737657,1.914520667881079,,693304.0,663968.0,1,7,Top,,,,,,,-6.499120894561496,-119.89145898150385,-2.6666285936086083,10.065522787152483,22.12045797522741,-32.027041689669346,3.342872375,1.687057087,11.0,85.7,-10.0,81.8,1185.0,5.8,823255,666023,664034,630105,592518,593428,650859,701538,665487,54.73,,,,,,,,50,1,Split-Finger,2,0,0,2,0,2,0,2,Standard,Standard,119.0,0.011,-0.041,72.8,8.4,,,0.041,88.0,2,-2,0.744,0.256,30,28,31,28,1,0,2.0,1.0,3.0,2.0,3.36,0.92,-0.92,52.0,17.64677931202159,-15.782812169329494,38.770841539898065,31.99286721875229,39.956783680382514
FS,2026-08-26,83.3,2.16,6.01,"Matsui, Yuki",669707,673513,,ball,,,,,13.0,,R,R,L,SD,PIT,B,,,0,1,2026,0.45,1.04,-0.394041261895943,1.4707948801159334,,693304.0,663968.0,1,7,Top,,,,,,,-6.620663557087428,-121.06498768223338,-5.704738871934182,5.787472391023744,24.825555839867903,-21.015707817721093,3.342872375,1.687057087,,,,82.2,1238.0,5.8,823255,666023,664034,630105,592518,593428,650859,701538,665487,54.75,,,,,,,,50,2,Split-Finger,2,0,0,2,0,2,0,2,Standard,Standard,110.0,-0.007,0.027,,,,,-0.027,,2,-2,0.755,0.245,30,28,31,28,1,0,2.0,1.0,3.0,2.0,2.27,0.45,-0.45,50.6,,,,,
FF,2026-08-26,90.9,2.05,6.1,"Matsui, Yuki",669707,673513,,ball,,,,,14.0,,R,R,L,SD,PIT,B,,,1,1,2026,0.79,1.56,1.4306090881264857,1.5914660309791095,,693304.0,663968.0,1,7,Top,,,,,,,-3.200371700190181,-132.16097084114566,-8.381142276121178,9.89999988802667,29.877194026518225,-12.290077056972915,3.342872375,1.687057087,,,,89.6,2383.0,5.6,823255,666023,664034,630105,592518,593428,650859,701538,665487,54.85,,,,,,,,50,3,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,155.0,-0.014,0.061,,,,,-0.061,,2,-2,0.748,0.252,30,28,31,28,1,0,2.0,1.0,3.0,2.0,1.22,0.79,-0.79,55.9,,,,,
SL,2026-08-26,85.1,1.76,5.98,"Matsui, Yuki",669707,673513,,foul,,,,,7.0,,R,R,L,SD,PIT,S,,,2,1,2026,-0.33,0.3,-0.7871987978799136,2.169826327160744,,693304.0,663968.0,1,7,Top,,,,,,,-5.159593068132281,-123.92914110860036,-3.0296048487469713,-2.417965860432474,23.604628488930405,-28.72581770488201,3.342872375,1.687057087,187.0,97.5,12.0,84.4,2813.0,5.7,823255,666023,664034,630105,592518,593428,650859,701538,665487,54.84,,,,,,,,50,4,Slider,2,0,0,2,0,2,0,2,Standard,Standard,283.0,0.021,-0.067,71.9,8.3,,,0.067,97.5,2,-2,0.734,0.266,30,28,31,28,1,0,2.0,1.0,3.0,2.0,2.83,-0.33,0.33,49.5,11.312973856673931,-15.172218392779213,44.24671984854558,27.004523426738672,34.49820024004835
FS,2026-08-26,84.2,1.91,6.06,"Matsui, Yuki",669707,673513,,foul,,,,,13.0,,R,R,L,SD,PIT,S,,,2,2,2026,0.81,0.43,-0.6957128177841354,1.3855909583256985,,693304.0,663968.0,1,7,Top,,,,,,,-7.5346785131069804,-122.39493103051082,-5.0642868409713016,9.597918578547173,22.651814622959623,-27.074592837897704,3.342872375,1.687057087,3.0,103.0,-24.0,83.6,1473.0,5.8,823255,666023,664034,630105,592518,593428,650859,701538,665487,54.71,,,,,,,,50,5,Split-Finger,2,0,0,2,0,2,0,2,Standard,Standard,117.0,0.0,0.0,74.1,8.4,,,0.0,103.0,2,-2,0.755,0.245,30,28,31,28,1,0,2.0,1.0,3.0,2.0,2.78,0.81,-0.81,57.6,9.638043946230743,-15.482915956161316,49.54099270642161,27.850681759398867,32.36240859343923
FS,2026-08-26,83.9,2.14,6.06,"Matsui, Yuki",669707,673513,,ball,,,,,12.0,,R,R,L,SD,PIT,B,,,2,2,2026,0.71,0.37,1.93456646812675,2.693381920184954,,693304.0,663968.0,1,7,Top,,,,,,,-1.870654729148864,-122.15093609369148,-1.9095531551531024,7.488029979739081,24.117238350922737,-28.301490383560157,3.342872375,1.687057087,,,,82.9,1153.0,5.6,823255,666023,664034,630105,592518,593428,650859,701538,665487,54.91,,,,,,,,50,6,Split-Finger,2,0,0,2,0,2,0,2,Standard,Standard,118.0,-0.026,0.093,,,,,-0.093,,2,-2,0.755,0.245,30,28,31,28,1,0,2.0,1.0,3.0,2.0,2.86,0.71,-0.71,58.4,,,,,
FS,2026-08-26,80.2,1.75,5.95,"Matsui, Yuki",669707,673513,single,hit_into_play,,,,,13.0,Jared Triolo singles on a ground ball to shortstop Xander Bogaerts. Nick Gonzales to 3rd. Jake Mangum to 2nd.,R,R,L,SD,PIT,X,6.0,ground_ball,3,2,2026,0.37,0.34,-0.8617953811397635,1.9229612712601547,,693304.0,663968.0,1,7,Top,101.57,154.62,,,,,-6.344087762743076,-116.66253719515194,-2.5926264981165534,4.613684673672319,23.06302809805354,-28.738418123351448,3.342872375,1.687057087,41.0,77.0,1.0,79.4,1072.0,5.8,823255,666023,664034,630105,592518,593428,650859,701538,665487,54.66,0.183,0.171,0.9,1.0,1.0,0.0,2.0,50,7,Split-Finger,2,0,0,2,0,2,0,2,Standard,Standard,128.0,-0.082,0.403,72.8,8.5,,0.21,-0.403,88.0,2,-2,0.729,0.271,30,28,31,28,1,0,2.0,1.0,3.0,2.0,3.22,0.37,-0.37,57.9,23.98818074653068,-29.309106296912745,43.78076243004476,25.43886992207257,48.98897526237735
SL,2026-08-26,84.6,1.79,6.07,"Matsui, Yuki",687462,673513,,swinging_strike,,,,,7.0,,R,L,L,SD,PIT,S,,,0,0,2026,-0.34,0.01,-0.5227936422097199,1.6540316099244592,693304.0,663968.0,669707.0,1,7,Top,,,,,,,-4.586501796760607,-123.2530924112662,-3.752470858249077,-2.611150534981671,23.303555047232383,-31.50983333077749,3.133120079,1.581200787,,,,83.9,2861.0,5.7,823255,666023,664034,630105,592518,593428,650859,701538,665487,54.83,,,,,,,,51,1,Slider,2,0,0,2,0,2,0,2,Standard,Standard,314.0,0.018,-0.048,67.0,8.2,0.440225412,,0.048,,2,-2,0.647,0.353,30,28,31,29,1,3,2.0,1.0,3.0,2.0,3.15,-0.34,-0.34,53.0,22.95365439077872,-22.522329236177946,33.76112322769823,37.81304620281302,42.06790409657103
FF,2026-08-26,92.9,1.46,6.17,"Matsui, Yuki",687462,673513,,called_strike,,,,,7.0,,R,L,L,SD,PIT,S,,,0,1,2026,0.58,1.8,-0.3628347234442184,1.714214361176,693304.0,663968.0,669707.0,1,7,Top,,,,,,,-5.833181536383812,-134.8476531430282,-9.184614449373855,8.473313199416177,32.47431397412559,-8.403927323881344,3.133120079,1.581200787,,,,91.4,2600.0,5.7,823255,666023,664034,630105,592518,593428,650859,701538,665487,54.75,,,,,,,,51,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,160.0,0.03,-0.09,,,,,0.09,,2,-2,0.665,0.335,30,28,31,29,1,3,2.0,1.0,3.0,2.0,0.88,0.58,0.58,60.0,,,,,
FS,2026-08-26,84.6,1.86,6.06,"Matsui, Yuki",687462,673513,strikeout,swinging_strike_blocked,,,,,13.0,Spencer Horwitz strikes out swinging.,R,L,L,SD,PIT,S,2.0,,0,2,2026,0.68,0.12,-0.7210091009743904,0.5067678307562651,693304.0,663968.0,669707.0,1,7,Top,,,,,,,-7.240307727638115,-122.9500725733961,-6.505701605787974,8.292264549148758,24.29971568717842,-29.806663415636176,3.133120079,1.581200787,,,,83.8,882.0,5.8,823255,666023,664034,630105,592518,593428,650859,701538,665487,54.66,,0.0,0.0,1.0,0.0,0.0,,51,3,Split-Finger,2,0,0,2,0,2,0,2,Infield shade,Standard,124.0,0.071,-0.191,31.7,7.1,6.205199952,,0.191,,2,-2,0.695,0.305,30,28,31,29,1,3,2.0,1.0,3.0,2.0,3.07,0.68,0.68,57.4,5.694014752414234,3.1088195676040025,36.15004239770489,39.45531248926065,26.06118167619115
SL,2026-08-26,84.4,1.6,6.07,"Matsui, Yuki",664040,673513,,foul,,,,,13.0,,R,L,L,SD,PIT,S,,,0,0,2026,-0.33,-0.12,-0.0961881419889867,1.3029284771246386,693304.0,663968.0,669707.0,2,7,Top,,,,,,,-3.209763390983638,-122.90982611883152,-4.209657906027342,-2.676321332313083,24.13254384575812,-32.7876119734205,3.088361221,1.558612205,,,,83.5,2856.0,5.7,823255,666023,664034,630105,592518,593428,650859,701538,665487,54.85,,,,,,,,52,1,Slider,2,0,0,2,0,2,0,2,Infield shade,Standard,311.0,0.018,-0.04,70.3,8.2,,,0.04,,2,-2,0.766,0.234,30,31,31,32,1,3,2.0,1.0,3.0,2.0,3.31,-0.33,-0.33,58.8,31.379815369435953,-16.560690606431695,37.49083988774539,32.96319865969531,41.340369514731066
SL,2026-08-26,82.7,1.72,6.11,"Matsui, Yuki",664040,673513,,ball,,,,,13.0,,R,L,L,SD,PIT,B,,,0,1,2026,-0.21,-0.31,-1.3158191145516618,1.2436163657479442,693304.0,663968.0,669707.0,2,7,Top,,,,,,,-6.350139718539061,-120.398402005667,-3.7600348924435343,-0.9209653252077382,21.055565125918896,-34.74195352030762,3.088361221,1.558612205,,,,82.1,2921.0,5.6,823255,666023,664034,630105,592518,593428,650859,701538,665487,54.87,,,,,,,,52,2,Slider,2,0,0,2,0,2,0,2,Infield shade,Standard,321.0,-0.012,0.028,,,,,-0.028,,2,-2,0.784,0.216,30,31,31,32,1,3,2.0,1.0,3.0,2.0,3.61,-0.21,-0.21,61.4,,,,,
SL,2026-08-26,83.8,1.72,6.17,"Matsui, Yuki",664040,673513,,foul,,,,,4.0,,R,L,L,SD,PIT,S,,,1,1,2026,-0.4,-0.24,-0.300036966363309,2.3027105849208054,693304.0,663968.0,669707.0,2,7,Top,,,,,,,-3.762949769158438,-121.97802708473776,-1.8061995725704156,-3.259600180135034,24.11123535715792,-34.425209090445456,3.088361221,1.558612205,192.0,71.0,48.0,82.9,2881.0,5.7,823255,666023,664034,630105,592518,593428,650859,701538,665487,54.85,,,,,,,,52,3,Slider,2,0,0,2,0,2,0,2,Infield shade,Standard,308.0,0.03,-0.064,73.7,7.3,,,0.064,88.0,2,-2,0.772,0.228,30,31,31,32,1,3,2.0,1.0,3.0,2.0,3.48,-0.4,-0.4,62.8,13.430080760839989,-5.657113878000703,32.13868685909216,35.97416077592132,35.256821052428265
SL,2026-08-26,84.7,1.91,6.07,"Matsui, Yuki",664040,673513,strikeout,swinging_strike_blocked,,,,,13.0,Brandon Lowe strikes out swinging.,R,L,L,SD,PIT,S,2.0,,1,2,2026,-0.27,0.35,-1.8421203214310784,0.8265554358045799,693304.0,663968.0,669707.0,2,7,Top,,,,,,,-7.963704266787336,-123.12674240060583,-6.306319384544715,-1.2910796276449354,23.33628525460168,-27.513515999952876,3.088361221,1.558612205,,,,83.7,2835.0,5.6,823255,666023,664034,630105,592518,593428,650859,701538,665487,54.93,,0.0,0.0,1.0,0.0,0.0,,52,4,Slider,2,0,0,2,0,2,0,2,Infield shade,Standard,289.0,0.085,-0.173,60.6,8.5,12.08922342,,0.173,,2,-2,0.802,0.198,30,31,31,32,1,3,2.0,1.0,3.0,2.0,2.82,-0.27,-0.27,60.1,28.54935682345473,-30.185059934695794,32.83770928011025,52.22781487020784,48.34316552542831
SI,2026-08-29,89.9,1.86,6.21,"Matsui, Yuki",680700,673513,,called_strike,,,,,8.0,,R,L,L,TB,SD,S,,,0,0,2026,1.17,1.46,-0.1150766579847719,1.9270888211445616,,,,0,8,Bot,,,,,,,-7.267379031770541,-130.46443454633567,-7.390108614555692,14.970805393977214,28.956732062018464,-14.088615335343857,3.040091864,1.534251969,,,,88.6,2160.0,5.8,822936,669134,664034,630105,592518,593428,687957,701538,665487,54.75,,,,,,,,71,1,Sinker,7,6,7,6,6,7,7,6,Standard,Standard,157.0,-0.002,-0.041,,,,,0.041,,1,1,0.867,0.867,30,29,31,29,1,3,3.0,3.0,1.0,2.0,1.39,1.17,1.17,58.4,,,,,
SL,2026-08-29,83.1,1.79,6.23,"Matsui, Yuki",680700,673513,,swinging_strike,,,,,13.0,,R,L,L,TB,SD,S,,,0,1,2026,-0.44,0.21,-1.294363514196048,0.6087629765947984,,,,0,8,Bot,,,,,,,-6.031302882741941,-120.89448182887918,-6.5626729934218515,-3.2903046907859217,21.177142347725464,-29.06522121393,3.040091864,1.534251969,,,,82.5,2798.0,5.7,822936,669134,664034,630105,592518,593428,687957,701538,665487,54.82,,,,,,,,71,2,Slider,7,6,7,6,6,7,7,6,Standard,Standard,283.0,-0.004,-0.054,47.6,7.9,10.490837772,,0.054,,1,1,0.865,0.865,30,29,31,29,1,3,3.0,3.0,1.0,2.0,3.06,-0.44,-0.44,56.0,11.340968794613596,-8.023972038984631,27.610803126341587,48.19082605710694,36.148753075559874
FS,2026-08-29,83.9,2.02,6.28,"Matsui, Yuki",680700,673513,,ball,,,,,14.0,,R,L,L,TB,SD,B,,,0,2,2026,0.91,0.41,0.8476149558536888,1.2558884228412683,,,,0,8,Bot,,,,,,,-4.444980888305856,-122.06732056581036,-5.7031657927888615,9.967452808183175,24.59014459006013,-27.116334562434417,3.040091864,1.534251969,,,,82.9,1256.0,5.7,822936,669134,664034,630105,592518,593428,687957,701538,665487,54.84,,,,,,,,71,3,Split-Finger,7,6,7,6,6,7,7,6,Infield shade,Standard,139.0,0.002,0.022,,,,,-0.022,,1,1,0.861,0.861,30,29,31,29,1,3,3.0,3.0,1.0,2.0,2.83,0.91,0.91,58.4,,,,,
SL,2026-08-29,83.1,1.67,6.19,"Matsui, Yuki",680700,673513,,foul,,,,,7.0,,R,L,L,TB,SD,S,,,1,2,2026,-0.3,-0.26,-0.576602616563617,1.4972266015399471,,,,0,8,Bot,,,,,,,-4.43675453547165,-120.99440701676323,-3.4768713819664407,-2.051018487848025,24.381474932267732,-34.223736521641364,3.040091864,1.534251969,,,,82.2,2791.0,5.7,822936,669134,664034,630105,592518,593428,687957,701538,665487,54.79,,,,,,,,71,4,Slider,7,6,7,6,6,7,7,6,Infield shade,Standard,302.0,0.0,0.0,64.6,8.1,,,0.0,,1,1,0.863,0.863,30,29,31,29,1,3,3.0,3.0,1.0,2.0,3.56,-0.3,-0.3,60.3,14.05765909604929,-7.152873160639635,27.47328881446909,40.09188232690656,33.9087418390578
FS,2026-08-29,83.7,2.0,6.2,"Matsui, Yuki",680700,673513,,foul,,,,,6.0,,R,L,L,TB,SD,S,,,1,2,2026,0.97,0.14,0.7143318972148968,2.211903141302588,,,,0,8,Bot,,,,,,,-4.819500299562642,-121.761446537439,-2.791480867304657,10.569739280647864,23.98692870242405,-30.474224501256504,3.040091864,1.534251969,213.0,106.5,12.0,82.8,1221.0,5.7,822936,669134,664034,630105,592518,593428,687957,701538,665487,54.77,,,,,,,,71,5,Split-Finger,7,6,7,6,6,7,7,6,Infield shade,Standard,134.0,0.0,0.0,74.2,8.1,,,0.0,106.5,1,1,0.863,0.863,30,29,31,29,1,3,3.0,3.0,1.0,2.0,3.12,0.97,0.97,55.7,18.81844095837701,-29.735218034023735,24.06434539670541,25.446621572890148,39.92403300754283
FF,2026-08-29,91.9,1.62,6.27,"Matsui, Yuki",680700,673513,,ball,,,,,13.0,,R,L,L,TB,SD,B,,,1,2,2026,0.37,1.77,-0.9003661989864672,1.4698395824145103,,,,0,8,Bot,,,,,,,-7.004686595597361,-133.2034685616738,-9.668109868139975,6.102603845903163,33.252442497731444,-9.179110693322764,3.040091864,1.534251969,,,,90.0,2494.0,5.7,822936,669134,664034,630105,592518,593428,687957,701538,665487,54.8,,,,,,,,71,6,4-Seam Fastball,7,6,7,6,6,7,7,6,Infield shade,Standard,162.0,0.002,0.046,,,,,-0.046,,1,1,0.863,0.863,30,29,31,29,1,3,3.0,3.0,1.0,2.0,0.99,0.37,0.37,56.9,,,,,
